sample,source_class,linear_error,angular_error,original_linear,original_angular,mirrored_linear,mirrored_angular
321,timeout,0.5856320858001709,1.6519514322280884,0.948375403881073,-0.9775171279907227,0.3627433478832245,-0.6744343042373657
322,timeout,0.5513396263122559,1.6716289520263672,0.9485343098640442,-0.9775890111923218,0.3971947133541107,-0.6940400004386902
323,timeout,0.5577623844146729,1.6663719415664673,0.9444700479507446,-0.9762076735496521,0.3867076337337494,-0.6901642680168152
324,timeout,0.29516100883483887,1.8167086839675903,0.9465702772140503,-0.9778645634651184,0.6514092683792114,-0.8388441205024719
325,timeout,0.272502601146698,1.8280558586120605,0.9523691534996033,-0.9796200394630432,0.6798665523529053,-0.8484357595443726
326,timeout,0.2996119260787964,1.8148481845855713,0.9458678364753723,-0.977668046951294,0.6462559103965759,-0.8371801972389221
327,timeout,0.21579056978225708,1.6697406768798828,0.7162902355194092,-0.8933908939361572,0.5004996657371521,-0.7763497233390808
328,timeout,0.385650634765625,1.7005016803741455,0.8756760358810425,-0.9501239657402039,0.4900254011154175,-0.7503776550292969
329,timeout,0.6096276044845581,1.6662123203277588,0.9356160163879395,-0.9728314280509949,0.32598838210105896,-0.6933808326721191
330,timeout,0.8402578830718994,1.4536536931991577,0.9352043271064758,-0.9726696610450745,0.09494645148515701,-0.48098406195640564
331,timeout,0.31879162788391113,1.8050841093063354,0.9418761730194092,-0.9763975739479065,0.623084545135498,-0.828686535358429
332,timeout,0.16544312238693237,1.789352536201477,0.877518355846405,-0.9465150237083435,0.7120752334594727,-0.8428375124931335
333,timeout,0.2977756857872009,1.8144309520721436,0.9447342157363892,-0.9771931767463684,0.6469585299491882,-0.8372378349304199
334,timeout,0.3889341652393341,1.6530652046203613,0.8804590106010437,-0.9472533464431763,0.4915248453617096,-0.7058118581771851
335,timeout,0.3516448736190796,1.6622562408447266,0.8597707748413086,-0.9402326941490173,0.508125901222229,-0.7220234870910645
336,timeout,0.5807726383209229,1.6579830646514893,0.943143367767334,-0.9758236408233643,0.36237069964408875,-0.6821593642234802
337,timeout,0.3415060043334961,1.8140242099761963,0.9407840967178345,-0.975648045539856,0.5992780923843384,-0.8383761048316956
338,timeout,0.266465425491333,1.8303766250610352,0.9533336162567139,-0.9798403978347778,0.6868681907653809,-0.8505362272262573
339,timeout,0.3180809020996094,1.803498387336731,0.9453772306442261,-0.9772840738296509,0.6272963285446167,-0.8262143135070801
340,timeout,0.1504691243171692,1.7966792583465576,0.8807896375656128,-0.9469518661499023,0.7303205132484436,-0.8497274518013
341,timeout,0.573745608329773,1.6582871675491333,0.9433577060699463,-0.9757585525512695,0.36961206793785095,-0.6825286149978638
342,timeout,0.41593214869499207,1.6429328918457031,0.8922024965286255,-0.9512715339660645,0.4762703478336334,-0.6916612982749939
343,timeout,0.523189127445221,1.6804970502853394,0.9562093019485474,-0.9799991250038147,0.4330201745033264,-0.7004979252815247
344,timeout,0.2855566740036011,1.8210618495941162,0.95176762342453,-0.9794036746025085,0.666210949420929,-0.8416582345962524
345,timeout,0.479673832654953,1.629866361618042,0.8369208574295044,-0.9332349300384521,0.3572470247745514,-0.6966314315795898
346,timeout,0.5536757707595825,1.6696946620941162,0.9476292729377747,-0.9772762656211853,0.39395347237586975,-0.6924184560775757
347,timeout,0.5044695138931274,1.697049856185913,0.95414137840271,-0.9795767664909363,0.4496718645095825,-0.7174731492996216
348,timeout,0.514477550983429,1.684388279914856,0.9569814801216125,-0.9802132844924927,0.4425039291381836,-0.7041749954223633
349,timeout,0.40085524320602417,1.7319738864898682,0.9340289235115051,-0.9715312123298645,0.533173680305481,-0.7604427337646484
350,timeout,0.4117591977119446,1.6396822929382324,0.8800225853919983,-0.9470873475074768,0.4682633876800537,-0.6925949454307556
351,timeout,0.6031979322433472,1.5888862609863281,0.8942827582359314,-0.9574238657951355,0.29108482599258423,-0.6314623355865479
352,timeout,0.42361319065093994,1.6289350986480713,0.8385640978813171,-0.9343658089637756,0.4149509072303772,-0.6945693492889404
353,timeout,0.3114137053489685,1.798158884048462,0.9330317974090576,-0.9729850888252258,0.6216180920600891,-0.8251737356185913
354,timeout,0.2674869894981384,1.8285993337631226,0.9545130133628845,-0.980061948299408,0.6870260238647461,-0.8485373854637146
355,timeout,0.1626591682434082,1.789544701576233,0.8561121821403503,-0.9426738619804382,0.6934530138969421,-0.8468708395957947
356,timeout,0.37596815824508667,1.7430152893066406,0.9224923849105835,-0.9674558639526367,0.5465242266654968,-0.7755594849586487
357,timeout,0.178874671459198,1.818325161933899,0.9071662425994873,-0.9605283737182617,0.7282915711402893,-0.8577967882156372
358,timeout,0.6179414391517639,1.5566959381103516,0.868025541305542,-0.9479168057441711,0.2500841021537781,-0.6087790727615356
359,timeout,0.4874269962310791,1.7043542861938477,0.9365960955619812,-0.9731608033180237,0.4491690993309021,-0.731193482875824
360,timeout,0.3251953721046448,1.8030200004577637,0.9412883520126343,-0.9762570858001709,0.6160929799079895,-0.826762855052948
361,timeout,0.5128675103187561,1.7187472581863403,0.9443228840827942,-0.9741950035095215,0.4314553737640381,-0.7445522546768188
362,timeout,0.25860899686813354,1.834831953048706,0.9471418857574463,-0.9781943559646606,0.6885328888893127,-0.8566375374794006
363,timeout,0.5051980018615723,1.6915651559829712,0.9565448760986328,-0.9801463484764099,0.45134690403938293,-0.7114188075065613
364,timeout,0.3275543451309204,1.7986664772033691,0.9441252946853638,-0.97690349817276,0.6165709495544434,-0.8217629194259644
365,timeout,0.3908511996269226,1.6610745191574097,0.9048161506652832,-0.9550645351409912,0.5139649510383606,-0.7060099840164185
366,timeout,0.3991679549217224,1.6294487714767456,0.8379868268966675,-0.9330768585205078,0.43881887197494507,-0.6963719129562378
367,timeout,0.2739168405532837,1.8210601806640625,0.9416971802711487,-0.9758124947547913,0.667780339717865,-0.8452476859092712
368,timeout,0.13263791799545288,1.803941011428833,0.8832213282585144,-0.9463789463043213,0.7505834102630615,-0.8575620651245117
369,timeout,0.42579716444015503,1.6540157794952393,0.9159310460090637,-0.9603471159934998,0.4901338815689087,-0.6936686635017395
370,timeout,0.5548334121704102,1.667029619216919,0.9512892961502075,-0.978512704372406,0.39645588397979736,-0.6885169148445129
371,timeout,0.5316973328590393,1.669394850730896,0.9337248802185059,-0.9720855355262756,0.40202754735946655,-0.6973093152046204
372,timeout,0.39565783739089966,1.6587083339691162,0.904364287853241,-0.9550530314445496,0.5087064504623413,-0.7036553025245667
373,timeout,0.4228963255882263,1.6518659591674805,0.9154561161994934,-0.9597861170768738,0.4925597906112671,-0.6920798420906067
374,timeout,0.506973922252655,1.6963863372802734,0.9451220035552979,-0.9765436053276062,0.4381480813026428,-0.7198426723480225
375,timeout,0.24976211786270142,1.841652750968933,0.944248378276825,-0.9764876961708069,0.6944862604141235,-0.8651650547981262
376,timeout,0.20323330163955688,1.83504319190979,0.9253779053688049,-0.9693872928619385,0.722144603729248,-0.8656558990478516
377,timeout,0.5083935260772705,1.692354679107666,0.9409911632537842,-0.9747301340103149,0.43259763717651367,-0.7176245450973511
378,timeout,0.3393966555595398,1.8151986598968506,0.9407362937927246,-0.9757781624794006,0.6013396382331848,-0.8394204378128052
379,timeout,0.25577765703201294,1.8348618745803833,0.9544149041175842,-0.9800758361816406,0.6986372470855713,-0.8547860383987427
380,timeout,0.3969661593437195,1.5760176181793213,0.7405556440353394,-0.8888505697250366,0.3435894846916199,-0.6871669888496399
381,timeout,0.3262244462966919,1.8000562191009521,0.9415748715400696,-0.9761248826980591,0.6153504252433777,-0.8239313364028931
382,timeout,0.267492413520813,1.8303182125091553,0.9530003070831299,-0.9797855615615845,0.6855078935623169,-0.8505327105522156
383,timeout,0.5380008220672607,1.6707651615142822,0.9554039835929871,-0.9797078967094421,0.4174031615257263,-0.6910572648048401
384,timeout,0.5177503228187561,1.6895079612731934,0.949837863445282,-0.9780727624893188,0.4320875406265259,-0.7114351391792297
385,timeout,0.5971455574035645,1.567167043685913,0.8788033127784729,-0.9514526128768921,0.28165772557258606,-0.615714430809021
386,timeout,0.2979274392127991,1.815352201461792,0.9492639303207397,-0.9787193536758423,0.6513364911079407,-0.8366328477859497
387,timeout,0.3145717978477478,1.796781301498413,0.9317870140075684,-0.9725486040115356,0.6172152161598206,-0.8242327570915222
388,timeout,0.427636981010437,1.6410291194915771,0.8992395401000977,-0.9540424346923828,0.47160255908966064,-0.6869866251945496
389,timeout,0.030698657035827637,1.8950029611587524,0.8439399003982544,-0.9423026442527771,0.874638557434082,-0.9527003169059753
390,timeout,0.29527533054351807,1.808739185333252,0.9435099363327026,-0.9761701822280884,0.6482346057891846,-0.8325690627098083
391,timeout,0.5935413241386414,1.559027910232544,0.8562009334564209,-0.9435175657272339,0.26265960931777954,-0.6155104041099548
392,timeout,0.406710147857666,1.633744478225708,0.8403840065002441,-0.9346405863761902,0.4336738586425781,-0.6991038918495178
393,timeout,0.2957220673561096,1.816767930984497,0.9484765529632568,-0.978515625,0.6527544856071472,-0.8382522463798523
394,timeout,0.46761074662208557,1.6226818561553955,0.8973072171211243,-0.9543117880821228,0.4296964704990387,-0.6683700084686279
395,timeout,0.43327680230140686,1.6384937763214111,0.8982560038566589,-0.9538699984550476,0.4649792015552521,-0.6846238374710083
396,timeout,0.26368463039398193,1.824438452720642,0.9402899742126465,-0.9752868413925171,0.6766053438186646,-0.849151611328125
397,timeout,0.2890157103538513,1.8204638957977295,0.9495493173599243,-0.9788547158241272,0.660533607006073,-0.8416091203689575
398,timeout,0.374620258808136,1.652756929397583,0.8156099319458008,-0.9297427535057068,0.4409896731376648,-0.7230141758918762
399,timeout,0.501204252243042,1.7005283832550049,0.951923131942749,-0.978896975517273,0.45071884989738464,-0.7216314077377319
400,timeout,0.27392882108688354,1.7016770839691162,0.7924662232398987,-0.9225174784660339,0.5185374021530151,-0.7791596055030823
401,timeout,0.4491468369960785,1.6218725442886353,0.8082831501960754,-0.9209064245223999,0.35913631319999695,-0.7009661197662354
402,timeout,0.17576783895492554,1.8705224990844727,0.9220353364944458,-0.9681645631790161,0.7462674975395203,-0.9023578763008118
403,timeout,0.5276930332183838,1.6814557313919067,0.946506679058075,-0.9767962694168091,0.41881367564201355,-0.7046594619750977
404,timeout,0.2816627025604248,1.8216406106948853,0.953336238861084,-0.9797960519790649,0.6716735363006592,-0.8418445587158203
405,timeout,0.15651088953018188,1.793302059173584,0.8774677515029907,-0.9464751482009888,0.7209568619728088,-0.84682697057724
406,timeout,0.33333510160446167,1.797041654586792,0.9406867027282715,-0.9758358597755432,0.6073516011238098,-0.821205735206604
407,timeout,0.3275967240333557,1.8014042377471924,0.9397842288017273,-0.9756929278373718,0.6121875047683716,-0.8257113099098206
408,timeout,0.2919160723686218,1.8172951936721802,0.9516672492027283,-0.9793310761451721,0.6597511768341064,-0.8379641175270081
409,timeout,0.47462594509124756,1.6974616050720215,0.9359988570213318,-0.9724791049957275,0.46137291193008423,-0.724982500076294
410,timeout,0.317521870136261,1.8033028841018677,0.9433020949363708,-0.9766350388526917,0.6257802248001099,-0.826667845249176
411,timeout,0.2828814387321472,1.821559190750122,0.9504029154777527,-0.9790161848068237,0.6675214767456055,-0.8425430655479431
412,timeout,0.5036182999610901,1.6959987878799438,0.9515886902809143,-0.9786523580551147,0.4479703903198242,-0.7173464298248291
413,timeout,0.5502841472625732,1.670797348022461,0.9414032101631165,-0.9749664068222046,0.3911190927028656,-0.6958308815956116
414,timeout,0.29626768827438354,1.8173491954803467,0.9463464617729187,-0.9778880476951599,0.6500787734985352,-0.8394612073898315
415,timeout,0.3047810196876526,1.8289146423339844,0.9346471428871155,-0.9731438755989075,0.6298661231994629,-0.8557708263397217
416,timeout,0.300071120262146,1.8067302703857422,0.9407383799552917,-0.9753683805465698,0.6406672596931458,-0.8313618302345276
417,timeout,0.3742605447769165,1.6899528503417969,0.8721140027046204,-0.9478047490119934,0.49785345792770386,-0.7421481013298035
418,timeout,0.40727585554122925,1.7322049140930176,0.9258784651756287,-0.9688135981559753,0.5186026096343994,-0.7633913159370422
419,timeout,0.13677221536636353,1.8025217056274414,0.8823500871658325,-0.9467283487319946,0.745577871799469,-0.8557934165000916
420,timeout,0.31691932678222656,1.7972261905670166,0.9363632202148438,-0.9740497469902039,0.6194438934326172,-0.823176383972168
421,timeout,0.47055912017822266,1.6521785259246826,0.8481608629226685,-0.9378989934921265,0.3776017427444458,-0.7142794728279114
422,timeout,0.5616636872291565,1.6640851497650146,0.9493811130523682,-0.977814793586731,0.38771742582321167,-0.6862703561782837
423,timeout,0.2684240937232971,1.829845905303955,0.9529456496238708,-0.9797842502593994,0.6845215559005737,-0.8500615954399109
424,timeout,0.5148752927780151,1.688857913017273,0.9529678821563721,-0.9791078567504883,0.43809258937835693,-0.7097500562667847
425,timeout,0.16496777534484863,1.7942208051681519,0.886834442615509,-0.949099600315094,0.7218666672706604,-0.8451212048530579
426,timeout,0.26795393228530884,1.8299779891967773,0.9496565461158752,-0.9789000153541565,0.6817026138305664,-0.8510779142379761
427,timeout,0.3730999529361725,1.679283618927002,0.8513069748878479,-0.9402635097503662,0.4782070219516754,-0.7390201687812805
428,timeout,0.27769774198532104,1.819644808769226,0.9445438385009766,-0.9766936898231506,0.6668460965156555,-0.8429511189460754
429,timeout,0.5514456033706665,1.6713688373565674,0.9473533034324646,-0.9772072434425354,0.3959077298641205,-0.694161593914032
430,timeout,0.5633995532989502,1.6614222526550293,0.9510149955749512,-0.9783967733383179,0.3876154124736786,-0.6830254197120667
431,timeout,0.33944785594940186,1.7905242443084717,0.9436905980110168,-0.9764774441719055,0.604242742061615,-0.8140467405319214
432,timeout,0.5726712942123413,1.6606724262237549,0.9465686678886414,-0.9769949913024902,0.37389734387397766,-0.6836773753166199
433,timeout,0.5625585913658142,1.6657941341400146,0.9479026198387146,-0.9774032235145569,0.3853440284729004,-0.6883909106254578
434,timeout,0.2811543941497803,1.8190124034881592,0.9381041526794434,-0.9748768210411072,0.6569497585296631,-0.844135582447052
435,timeout,0.3338095545768738,1.7984874248504639,0.9426844120025635,-0.9765381813049316,0.6088748574256897,-0.821949303150177
436,timeout,0.31064456701278687,1.8009984493255615,0.9352210760116577,-0.9738452434539795,0.6245765089988708,-0.8271531462669373
437,timeout,0.24500644207000732,1.84372878074646,0.9404528141021729,-0.975176990032196,0.6954463720321655,-0.8685517311096191
438,timeout,0.2898375988006592,1.8184783458709717,0.9518638253211975,-0.9793943166732788,0.6620262265205383,-0.8390840291976929
439,timeout,0.3919535279273987,1.7401163578033447,0.9301299452781677,-0.970427393913269,0.538176417350769,-0.7696890234947205
440,timeout,0.564983069896698,1.6640658378601074,0.9464212656021118,-0.9769052267074585,0.3814381957054138,-0.6871606707572937
441,timeout,0.5255323648452759,1.6703283786773682,0.9310864210128784,-0.9709771871566772,0.40555402636528015,-0.6993512511253357
442,timeout,0.29721081256866455,1.8166708946228027,0.9457313418388367,-0.977698802947998,0.6485205292701721,-0.8389721512794495
443,timeout,0.6012755632400513,1.5493402481079102,0.8578196167945862,-0.9437682628631592,0.2565440237522125,-0.6055719256401062
444,timeout,0.40403953194618225,1.646998643875122,0.8893080949783325,-0.9499567747116089,0.48526856303215027,-0.6970418095588684
445,timeout,0.3645082414150238,1.573630690574646,0.7186539173126221,-0.8807281851768494,0.35414567589759827,-0.6929025053977966
446,timeout,0.46307700872421265,1.7062145471572876,0.9335041046142578,-0.9715775847434998,0.47042709589004517,-0.7346369624137878
447,timeout,0.14543503522872925,1.799952745437622,0.8816213607788086,-0.9473668932914734,0.7361863255500793,-0.8525857925415039
448,timeout,0.11606407165527344,1.8917529582977295,0.9308875799179077,-0.970272958278656,0.8148235082626343,-0.9214800596237183
449,timeout,0.527273952960968,1.6764531135559082,0.9379458427429199,-0.9737924933433533,0.4106718897819519,-0.7026606798171997
450,timeout,0.533355176448822,1.4991424083709717,0.7720746397972107,-0.909325897693634,0.23871947824954987,-0.5898165702819824
451,timeout,0.23669272661209106,1.8373420238494873,0.9378149509429932,-0.9746580719947815,0.7011222243309021,-0.8626840114593506
452,timeout,0.5543075799942017,1.661956548690796,0.9387076497077942,-0.9740438461303711,0.3844000995159149,-0.6879127621650696
453,timeout,0.26902496814727783,1.8241937160491943,0.9440169334411621,-0.9767837524414062,0.6749919652938843,-0.8474099636077881
454,timeout,0.5775092840194702,1.6553449630737305,0.9458960294723511,-0.9766117930412292,0.36838671565055847,-0.6787331104278564
455,timeout,0.32388097047805786,1.8017990589141846,0.9450172185897827,-0.977243185043335,0.6211362481117249,-0.8245558738708496
456,timeout,0.16424202919006348,1.787599802017212,0.8687823414802551,-0.9448191523551941,0.7045403122901917,-0.8427807092666626
457,timeout,0.34812355041503906,1.6608681678771973,0.8504526019096375,-0.937203586101532,0.5023290514945984,-0.7236645817756653
458,timeout,0.3016706109046936,1.8120073080062866,0.9426770210266113,-0.9765428304672241,0.6410064101219177,-0.8354644775390625
459,timeout,0.5551170706748962,1.6662917137145996,0.9506550431251526,-0.9782112836837769,0.39553797245025635,-0.6880804896354675
460,timeout,0.43422961235046387,1.727661371231079,0.9376736879348755,-0.9733823537826538,0.5034440755844116,-0.7542790770530701
461,timeout,0.5715277194976807,1.663977861404419,0.9412140250205994,-0.9751394987106323,0.3696862757205963,-0.6888383626937866
462,timeout,0.3368379473686218,1.7938958406448364,0.9435379505157471,-0.9765778183937073,0.6067000031471252,-0.8173180222511292
463,timeout,0.1754136085510254,1.8255380392074585,0.912121593952179,-0.9626124501228333,0.7367079854011536,-0.8629255890846252
464,timeout,0.5379035472869873,1.6743838787078857,0.9431538581848145,-0.9756349325180054,0.40525028109550476,-0.6987490057945251
465,timeout,0.41180941462516785,1.6456959247589111,0.8958791494369507,-0.9523305892944336,0.48406973481178284,-0.6933652758598328
466,timeout,0.3085060119628906,1.807417631149292,0.9411002397537231,-0.9758221507072449,0.6325942277908325,-0.8315955400466919
467,timeout,0.5299491882324219,1.6686776876449585,0.9356552362442017,-0.9725126624107361,0.4057060778141022,-0.6961650252342224
468,timeout,0.5375679731369019,1.6718285083770752,0.9476646780967712,-0.9770182967185974,0.4100967347621918,-0.6948102116584778
469,timeout,0.2803245186805725,1.8233613967895508,0.9524984359741211,-0.9795942902565002,0.6721739172935486,-0.8437670469284058
470,timeout,0.2996741533279419,1.8150991201400757,0.9417104125022888,-0.9764283299446106,0.6420362591743469,-0.8386707901954651
471,timeout,0.5257580280303955,1.685364007949829,0.9502071142196655,-0.9781852960586548,0.42444908618927,-0.7071786522865295
472,timeout,0.1398903727531433,1.7990062236785889,0.878473699092865,-0.945846676826477,0.7385833263397217,-0.853159487247467
473,timeout,0.29343634843826294,1.8179399967193604,0.9480568170547485,-0.9783677458763123,0.6546204686164856,-0.8395723104476929
474,timeout,0.29488247632980347,1.8119463920593262,0.9385644793510437,-0.9749332070350647,0.6436820030212402,-0.8370131254196167
475,timeout,0.2711169123649597,1.8271498680114746,0.95448899269104,-0.9801005721092224,0.6833720803260803,-0.8470492959022522
476,timeout,0.4108836054801941,1.640486717224121,0.8800497055053711,-0.9470809698104858,0.469166100025177,-0.6934056878089905
477,timeout,0.46022939682006836,1.630610466003418,0.903407633304596,-0.9565156102180481,0.4431782364845276,-0.6740948557853699
478,timeout,0.273359477519989,1.8220655918121338,0.9445592164993286,-0.9769163727760315,0.6711997389793396,-0.8451492190361023
479,timeout,0.40530890226364136,1.5663337707519531,0.7369470000267029,-0.8870745897293091,0.3316380977630615,-0.6792591214179993
480,timeout,0.32532429695129395,1.7944495677947998,0.9351931810379028,-0.9737637639045715,0.6098688840866089,-0.8206857442855835
481,timeout,0.5093588829040527,1.6769623756408691,0.9324432015419006,-0.9712522625923157,0.4230843186378479,-0.7057101726531982
482,timeout,0.3955717086791992,1.5832775831222534,0.744137167930603,-0.8904203176498413,0.3485654592514038,-0.6928572654724121
483,timeout,0.5097862482070923,1.6936554908752441,0.9543280005455017,-0.9796048998832703,0.4445417523384094,-0.7140506505966187
484,timeout,0.38150888681411743,1.7123078107833862,0.9037334322929382,-0.9597474932670593,0.5222245454788208,-0.7525603175163269
485,timeout,0.3832321763038635,1.6888949871063232,0.8631876111030579,-0.9451778531074524,0.47995543479919434,-0.7437170743942261
