scene,pair,mirror_side,episode,step,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,min_lidar,robot_x,robot_y,robot_yaw_deg,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15
mirror_pair02_negative,2,negative,3,4,0.9352915287017822,-0.9721925854682922,0.13676458597183228,-0.29165777564048767,1,0.530092716217041,0.06963853878786794,-0.00937015513955411,348.0,1.0,1.0,1.0,1.0,0.16500036418437958,0.17300264537334442,1.0,1.0,1.0,1.0,0.8946683406829834,-0.956824004650116,0.18233345448970795,0.11285638809204102,0.9936113357543945,0.035999998450279236
mirror_pair02_negative,2,negative,3,5,0.9373316168785095,-0.9729841351509094,0.13686658442020416,-0.2918952405452728,1,0.49662619829177856,0.09668772471195132,-0.01594772144927363,345.0,1.0,1.0,1.0,1.0,0.16048015654087067,0.15145505964756012,1.0,1.0,1.0,1.0,0.9334482550621033,-0.9713535904884338,0.1797596514225006,0.16676874458789825,0.9859960079193115,0.0533333346247673
mirror_pair02_negative,2,negative,3,6,0.9387796521186829,-0.9736100435256958,0.13693898916244507,-0.2920830249786377,1,0.4775482416152954,0.12336667116750455,-0.0240747756600942,341.0,1.0,1.0,1.0,1.0,0.16641786694526672,0.1418931931257248,1.0,1.0,1.0,1.0,0.9352915287017822,-0.9721925854682922,0.17722027003765106,0.22086766362190247,0.9753037691116333,0.07088889181613922
mirror_pair02_negative,2,negative,3,7,0.9495619535446167,-0.9780390858650208,0.13747809827327728,-0.2934117317199707,1,0.44931110739707947,0.15379316277043523,-0.03563121035079005,337.0,1.0,1.0,1.0,1.0,0.16939695179462433,0.13644234836101532,0.15936732292175293,1.0,1.0,1.0,0.9373316168785095,-0.9729841351509094,0.17471162974834442,0.29203787446022034,0.9564067721366882,0.09433333575725555
mirror_pair02_negative,2,negative,3,8,0.9414069056510925,-0.975875198841095,0.13707035779953003,-0.2927625775337219,1,0.41954806447029114,0.1748638035235986,-0.045106797228566434,334.0,1.0,1.0,1.0,1.0,1.0,0.1283746063709259,0.1429743617773056,1.0,1.0,1.0,0.9387796521186829,-0.9736100435256958,0.17226143181324005,0.3461170494556427,0.9381913542747498,0.11249999701976776
mirror_pair02_negative,2,negative,3,9,0.9436732530593872,-0.9767425656318665,0.13718366622924805,-0.2930227816104889,1,0.39824703335762024,0.19969246325656562,-0.057895215266668396,331.0,1.0,1.0,1.0,1.0,1.0,0.1198708787560463,0.12439566105604172,1.0,1.0,1.0,0.9495619535446167,-0.9780390858650208,0.16986359655857086,0.41596338152885437,0.9093813896179199,0.13655555248260498
mirror_pair02_negative,2,negative,3,10,0.9451903700828552,-0.9773328304290771,0.13725952804088593,-0.2931998670101166,1,0.36581674218177795,0.22385592110073688,-0.0721853798946049,328.0,1.0,1.0,1.0,1.0,1.0,0.11760231107473373,0.11378486454486847,1.0,1.0,1.0,0.9414069056510925,-0.975875198841095,0.16752855479717255,0.4690091907978058,0.88319331407547,0.15538889169692993
mirror_pair02_negative,2,negative,3,11,0.948387086391449,-0.9757498502731323,0.13741935789585114,-0.29272496700286865,1,0.35496634244918823,0.24689060840866106,-0.08770944791324098,324.0,1.0,1.0,1.0,1.0,1.0,0.11084043234586716,0.1045190691947937,0.1303240954875946,1.0,1.0,0.9436732530593872,-0.9767425656318665,0.16526177525520325,0.5211585760116577,0.8534598350524902,0.1745000034570694
mirror_pair02_negative,2,negative,3,12,0.9502999782562256,-0.976506769657135,0.13751500844955444,-0.2929520308971405,1,0.3057907521724701,0.26905190182495414,-0.1046745340731232,321.0,1.0,1.0,1.0,1.0,1.0,0.10914792865514755,0.10141895711421967,0.11273832619190216,1.0,1.0,0.9451903700828552,-0.9773328304290771,0.1631101369857788,0.5865136981010437,0.8099392652511597,0.19949999451637268
mirror_pair02_negative,2,negative,3,13,0.9516816735267639,-0.977037787437439,0.13758409023284912,-0.2931113541126251,1,0.2892466187477112,0.290292815902744,-0.12301437901999349,317.0,1.0,1.0,1.0,1.0,1.0,0.11657018214464188,0.08736878633499146,0.09269700944423676,1.0,1.0,0.948387086391449,-0.9757498502731323,0.16105352342128754,0.6356741189956665,0.771957516670227,0.2192777842283249
mirror_pair02_negative,2,negative,3,14,0.9411436319351196,-0.9727516174316406,0.13705718517303467,-0.2918255031108856,1,0.26426851749420166,0.3103444418263736,-0.14249972948658168,314.0,1.0,1.0,1.0,1.0,1.0,0.1374901384115219,0.08587335795164108,0.08264189213514328,0.12037758529186249,1.0,0.9502999782562256,-0.976506769657135,0.159100741147995,0.6957874298095703,0.7182477712631226,0.24494443833827972
mirror_pair02_negative,2,negative,3,15,0.9217634201049805,-0.9674738645553589,0.13608817756175995,-0.29024216532707214,1,0.23633573949337006,0.32909069258301865,-0.162902235900017,311.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07859393209218979,0.07550529390573502,0.09604460746049881,1.0,0.9516816735267639,-0.977037787437439,0.15728090703487396,0.740452766418457,0.6721083521842957,0.2653888761997223
mirror_pair02_negative,2,negative,3,16,0.9236950278282166,-0.9681166410446167,0.13618475198745728,-0.2904350161552429,1,0.22067338228225708,0.34651358418398287,-0.18427704872022868,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07971806824207306,0.0675245001912117,0.07716711610555649,1.0,0.9411436319351196,-0.9727516174316406,0.15560834109783173,0.782390832901001,0.6227877736091614,0.28600001335144043
mirror_pair02_negative,2,negative,3,17,0.934794008731842,-0.9705689549446106,0.13673970103263855,-0.2911706864833832,1,0.21308600902557373,0.36541002963833125,-0.21079897349920632,303.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0872398093342781,0.06304953992366791,0.06589061766862869,0.11187724024057388,0.9217634201049805,-0.9674738645553589,0.1540887951850891,0.8314695954322815,0.5555702447891235,0.3125
mirror_pair02_negative,2,negative,3,18,0.9376977682113647,-0.9715807437896729,0.1368848979473114,-0.29147422313690186,1,0.20306181907653809,0.37768099154865553,-0.23030109784417882,301.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08988721668720245,0.06703398376703262,0.06088171526789665,0.07503779232501984,0.9236950278282166,-0.9681166410446167,0.15249492228031158,0.8763907551765442,0.48160073161125183,0.34005555510520935
mirror_pair02_negative,2,negative,3,19,0.9289142489433289,-0.9671147465705872,0.13644571602344513,-0.2901344299316406,1,0.178232342004776,0.3912637996450304,-0.25461935192549917,298.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05869683250784874,0.05801766365766525,0.0683005303144455,0.934794008731842,-0.9705689549446106,0.15150144696235657,0.8982577919960022,0.4394688904285431,0.3551666736602783
mirror_pair03_positive,3,positive,1,1,0.8905870318412781,-0.954810619354248,0.13452935218811035,-0.28644320368766785,1,0.6279789805412292,0.003021006819650395,0.00016545995532992198,3.0,1.0,1.0,1.0,1.0,0.1896243542432785,0.18421845138072968,1.0,1.0,1.0,1.0,0.0,0.0,0.18642763793468475,-0.05982904136180878,0.9982086420059204,-0.019055554643273354
mirror_pair03_positive,3,positive,1,2,0.8926284313201904,-0.9558314085006714,0.1346314251422882,-0.2867494225502014,1,0.5964301824569702,0.016949107732327752,0.0001966845034462165,359.0,1.0,1.0,1.0,1.0,0.19406963884830475,0.17942257225513458,1.0,1.0,1.0,1.0,0.0,0.0,0.18598654866218567,-0.007504845503717661,0.999971866607666,-0.002388888970017433
mirror_pair03_positive,3,positive,1,3,0.933489978313446,-0.9714656472206116,0.13667450845241547,-0.2914397120475769,1,0.5739716291427612,0.04315335339219585,-0.0007099640072879788,357.0,1.0,1.0,1.0,1.0,0.21561704576015472,0.17040862143039703,1.0,1.0,1.0,1.0,0.8905870318412781,-0.954810619354248,0.1846918761730194,0.06261633336544037,0.9980376958847046,0.0199444442987442
mirror_pair03_positive,3,positive,1,4,0.9331420660018921,-0.972584068775177,0.13665710389614105,-0.2917752265930176,1,0.5428450107574463,0.07098143783045237,-0.0032074755232842315,353.0,1.0,1.0,1.0,1.0,1.0,0.16399189829826355,0.21931476891040802,1.0,1.0,1.0,0.8926284313201904,-0.9558314085006714,0.182260200381279,0.09845136106014252,0.995141863822937,0.031388889998197556
mirror_pair03_positive,3,positive,1,5,0.9359067678451538,-0.9736851453781128,0.13679534196853638,-0.2921055555343628,1,0.5288220047950745,0.09858099979179724,-0.007319634729605635,350.0,1.0,1.0,1.0,1.0,1.0,0.1550985723733902,0.18323980271816254,1.0,1.0,1.0,0.933489978313446,-0.9714656472206116,0.17968490719795227,0.1695215106010437,0.9855265021324158,0.054222222417593
mirror_pair03_positive,3,positive,1,6,0.9376633167266846,-0.9744052886962891,0.13688316941261292,-0.2923215925693512,1,0.5135899782180786,0.12555291734521346,-0.012990842827195344,346.0,1.0,1.0,1.0,1.0,1.0,0.15109200775623322,0.1559731811285019,1.0,1.0,1.0,0.9331420660018921,-0.972584068775177,0.17713916301727295,0.22359035909175873,0.9746832251548767,0.07177777588367462
mirror_pair03_positive,3,positive,1,7,0.939540684223175,-0.9752059578895569,0.13697704672813416,-0.292561799287796,1,0.45841866731643677,0.15246905453020643,-0.020383372617820843,343.0,1.0,1.0,1.0,1.0,1.0,0.15629062056541443,0.14673998951911926,1.0,1.0,1.0,0.9359067678451538,-0.9736851453781128,0.1746610701084137,0.2947075366973877,0.9555875062942505,0.09522221982479095
mirror_pair03_positive,3,positive,1,8,0.9412308931350708,-0.9758679866790771,0.13706155121326447,-0.2927604019641876,1,0.4541338086128235,0.1789348075057482,-0.02936941145316007,340.0,1.0,1.0,1.0,1.0,1.0,0.1503942757844925,0.13097676634788513,1.0,1.0,1.0,0.9376633167266846,-0.9744052886962891,0.17220015823841095,0.34873563051223755,0.937221109867096,0.11338888853788376
mirror_pair03_positive,3,positive,1,9,0.9440820813179016,-0.974101185798645,0.137204110622406,-0.29223036766052246,1,0.42092084884643555,0.20480086698848313,-0.03985014640989635,336.0,1.0,1.0,1.0,1.0,1.0,0.1584443598985672,0.129752516746521,0.1563737839460373,1.0,1.0,0.939540684223175,-0.9752059578895569,0.1697947233915329,0.4025869369506836,0.9153817296028137,0.13188889622688293
mirror_pair03_positive,3,positive,1,10,0.9269405007362366,-0.9693941473960876,0.13634702563285828,-0.2908182442188263,1,0.41260117292404175,0.22987667721308186,-0.05172732435743056,333.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12026309967041016,0.12634876370429993,1.0,1.0,0.9412308931350708,-0.9758679866790771,0.16746073961257935,0.47147369384765625,0.8818801045417786,0.15627777576446533
mirror_pair03_positive,3,positive,1,11,0.9289155602455139,-0.9701327085494995,0.1364457905292511,-0.2910398244857788,1,0.36525246500968933,0.2541081269596705,-0.0651068592976499,329.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11788605153560638,0.12006181478500366,1.0,1.0,0.9440820813179016,-0.974101185798645,0.16521820425987244,0.5235399007797241,0.8520011901855469,0.1753888875246048
mirror_pair03_positive,3,positive,1,12,0.9140505790710449,-0.9648298025131226,0.13570253551006317,-0.28944894671440125,1,0.35677477717399597,0.27740264352771166,-0.07980376619037052,326.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12199432402849197,0.10435784608125687,0.1527508795261383,1.0,0.9269405007362366,-0.9693941473960876,0.1630762219429016,0.5887731909751892,0.8082982897758484,0.20038889348506927
mirror_pair03_positive,3,positive,1,13,0.9160544872283936,-0.9655570983886719,0.1358027309179306,-0.28966712951660156,1,0.3525296449661255,0.2999303426549958,-0.09588984756085206,323.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1096513643860817,0.10193564742803574,0.12075913697481155,1.0,0.9289155602455139,-0.9701327085494995,0.16104568541049957,0.637692928314209,0.7702906727790833,0.22011111676692963
mirror_pair03_positive,3,positive,1,14,0.9177951812744141,-0.9661783576011658,0.13588976860046387,-0.2898535132408142,1,0.3169372081756592,0.3215828511404823,-0.1133324115029583,319.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13273099064826965,0.10072275251150131,0.10404400527477264,1.0,0.9140505790710449,-0.9648298025131226,0.15911541879177094,0.6849287152290344,0.728610098361969,0.24016666412353516
mirror_pair03_positive,3,positive,1,15,0.9061683416366577,-0.9607739448547363,0.1353084146976471,-0.2882322072982788,1,0.30872249603271484,0.34184074585750646,-0.13169996121296415,316.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09204263240098953,0.09055348485708237,1.0,0.9160544872283936,-0.9655570983886719,0.15729960799217224,0.7419758439064026,0.670426607131958,0.2661111056804657
mirror_pair03_positive,3,positive,1,16,0.9207103252410889,-0.9642441272735596,0.1360355168581009,-0.2892732620239258,1,0.2893621027469635,0.3611741565078029,-0.15141681249986805,313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09444236010313034,0.08820642530918121,0.11105401813983917,0.9177951812744141,-0.9661783576011658,0.15564562380313873,0.7838018536567688,0.6210110187530518,0.28672221302986145
mirror_pair03_positive,3,positive,1,17,0.9232725501060486,-0.9652210474014282,0.1361636370420456,-0.2895663380622864,1,0.2893621027469635,0.37944517568904074,-0.17236626351269202,309.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09696781635284424,0.08267488330602646,0.09675034135580063,0.9061683416366577,-0.9607739448547363,0.15411925315856934,0.8228389620780945,0.5682746767997742,0.3076111078262329
mirror_pair03_positive,3,positive,1,18,0.9268974661827087,-0.9666210412979126,0.13634487986564636,-0.2899863123893738,1,0.26821908354759216,0.39642885623643603,-0.19427936044117936,306.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10577227175235748,0.08687795698642731,0.0833614394068718,0.9207103252410889,-0.9642441272735596,0.15273669362068176,0.867678701877594,0.49712541699409485,0.3343888819217682
mirror_pair03_positive,3,positive,1,19,0.9291884899139404,-0.9708309769630432,0.13645942509174347,-0.2912493050098419,1,0.26821908354759216,0.4121770695229553,-0.21714322525882881,303.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08547281473875046,0.07663402706384659,0.9232725501060486,-0.9652210474014282,0.1515192836523056,0.8990998864173889,0.43774357438087463,0.355777770280838
mirror_pair03_positive,3,positive,1,20,0.9315452575683594,-0.9715933799743652,0.13657726347446442,-0.2914780378341675,1,0.27215343713760376,0.4265071217199035,-0.24086618203048296,299.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08476144075393677,0.07775812596082687,0.9268974661827087,-0.9666210412979126,0.15046590566635132,0.9267910718917847,0.37557733058929443,0.37744444608688354
mirror_pair03_positive,3,positive,2,1,0.8899586200714111,-0.9544747471809387,0.13449794054031372,-0.28634244203567505,1,0.6402932405471802,0.0034704947512706357,0.00033989254916728137,6.0,1.0,1.0,1.0,1.0,0.18975183367729187,0.18357957899570465,1.0,1.0,1.0,1.0,0.0,0.0,0.18634971976280212,-0.07724107056856155,0.9970124363899231,-0.024611111730337143
mirror_pair03_positive,3,positive,2,2,0.8906992077827454,-0.954830527305603,0.13453496992588043,-0.2864491641521454,1,0.6397525668144226,0.014302238541977624,0.0014909366320437433,6.0,1.0,1.0,1.0,1.0,0.1858820617198944,0.18294093012809753,1.0,1.0,1.0,1.0,0.0,0.0,0.18594405055046082,-0.060003262013196945,0.9981981515884399,-0.019111111760139465
mirror_pair03_positive,3,positive,2,3,0.9305945634841919,-0.9700186848640442,0.13652972877025604,-0.29100561141967773,1,0.5942410826683044,0.03985369267633072,0.0038482870707197436,4.0,1.0,1.0,1.0,1.0,0.1888417899608612,0.18278644979000092,1.0,1.0,1.0,1.0,0.8899586200714111,-0.9544747471809387,0.18493250012397766,-0.060177478939294815,0.9981877207756042,-0.019166667014360428
mirror_pair03_positive,3,positive,2,4,0.9316974878311157,-0.9704852104187012,0.13658487796783447,-0.29114556312561035,1,0.5632921457290649,0.06775407482552225,0.004894444582822318,0.0,1.0,1.0,1.0,1.0,0.18335215747356415,0.16978316009044647,1.0,1.0,1.0,1.0,0.8906992077827454,-0.954830527305603,0.18254782259464264,-0.02600247412919998,0.9996618628501892,-0.008277777582406998
mirror_pair03_positive,3,positive,2,5,0.9338783025741577,-0.9714427590370178,0.13669392466545105,-0.29143282771110535,1,0.521128237247467,0.0954853176813337,0.004347304644866414,357.0,1.0,1.0,1.0,1.0,0.17952635884284973,0.16094061732292175,1.0,1.0,1.0,1.0,0.9305945634841919,-0.9700186848640442,0.17995017766952515,0.043793752789497375,0.9990406036376953,0.013944444246590137
mirror_pair03_positive,3,positive,2,6,0.9447498917579651,-0.9759520888328552,0.13723750412464142,-0.29278564453125,1,0.5184184908866882,0.12331514867238186,0.002222435341486838,354.0,1.0,1.0,1.0,1.0,0.193905308842659,0.1488937884569168,0.19544140994548798,1.0,1.0,1.0,0.9316974878311157,-0.9704852104187012,0.17737483978271484,0.09706178307533264,0.9952783584594727,0.030944444239139557
mirror_pair03_positive,3,positive,2,7,0.9356896281242371,-0.9735282063484192,0.13678449392318726,-0.29205846786499023,1,0.4996578097343445,0.1509730006824523,-0.00154490537104877,350.0,1.0,1.0,1.0,1.0,1.0,0.14811956882476807,0.1619013547897339,1.0,1.0,1.0,0.9338783025741577,-0.9714427590370178,0.17479729652404785,0.15074323117733002,0.9885729551315308,0.0481666661798954
mirror_pair03_positive,3,positive,2,8,0.9378522038459778,-0.9744234681129456,0.13689261674880981,-0.29232704639434814,1,0.46973758935928345,0.17830210590934428,-0.00693109970115499,347.0,1.0,1.0,1.0,1.0,1.0,0.14275936782360077,0.14793583750724792,1.0,1.0,1.0,0.9447498917579651,-0.9759520888328552,0.17224375903606415,0.22205905616283417,0.9750332236289978,0.07127777487039566
mirror_pair03_positive,3,positive,2,9,0.9394713640213013,-0.9750773310661316,0.136973574757576,-0.29252320528030396,1,0.42754536867141724,0.20530922576596553,-0.013892319700138035,344.0,1.0,1.0,1.0,1.0,1.0,0.1342107355594635,0.13462546467781067,1.0,1.0,1.0,0.9356896281242371,-0.9735282063484192,0.1697300225496292,0.2763083875179291,0.9610690474510193,0.08911111205816269
mirror_pair03_positive,3,positive,2,10,0.9411991238594055,-0.9757485389709473,0.13705995678901672,-0.2927245795726776,1,0.39153993129730225,0.23197198848284328,-0.02244088507231241,340.0,1.0,1.0,1.0,1.0,1.0,0.12383823841810226,0.1221558228135109,1.0,1.0,1.0,0.9378522038459778,-0.9744234681129456,0.1672569364309311,0.33067911863327026,0.9437432289123535,0.1072777807712555
mirror_pair03_positive,3,positive,2,11,0.9446334838867188,-0.9741498231887817,0.13723167777061462,-0.29224497079849243,1,0.36001789569854736,0.25775691908017945,-0.03248625669138094,337.0,1.0,1.0,1.0,1.0,1.0,0.12821203470230103,0.11186855286359787,0.13600526750087738,1.0,1.0,0.9394713640213013,-0.9750773310661316,0.16482889652252197,0.4008287787437439,0.9161529541015625,0.13127778470516205
mirror_pair03_positive,3,positive,2,12,0.9459336996078491,-0.9746821522712708,0.13729669153690338,-0.2924046516418457,1,0.3543895483016968,0.2830856091413154,-0.04412729895528358,334.0,1.0,1.0,1.0,1.0,1.0,0.14190156757831573,0.10286225378513336,0.1134800910949707,1.0,1.0,0.9411991238594055,-0.9757485389709473,0.16249747574329376,0.45414599776268005,0.890927255153656,0.15005555748939514
mirror_pair03_positive,3,positive,2,13,0.9283266663551331,-0.9698030352592468,0.13641634583473206,-0.29094091057777405,1,0.31190556287765503,0.3076826563021222,-0.0572166432371422,330.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10125415772199631,0.10361260920763016,1.0,1.0,0.9446334838867188,-0.9741498231887817,0.16022732853889465,0.5069367289543152,0.8619832992553711,0.16922222077846527
mirror_pair03_positive,3,positive,2,14,0.9127654433250427,-0.9642294645309448,0.1356382817029953,-0.2892688512802124,1,0.3015928268432617,0.3313930499155187,-0.07166919804334422,327.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10092032700777054,0.08911587297916412,0.12548576295375824,1.0,0.9459336996078491,-0.9746821522712708,0.15804652869701385,0.573004424571991,0.8195523023605347,0.19422222673892975
